asset,name,kind,family,s57_object_class,s57_conditions,s52_instruction,s101_symbol_id,has_s101,has_aquamap,has_opencpn,canonical_svg,day_render,visual_parity
TOPSHP52,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,TOPMAR,TOPSHP12;COLOUR2,"SY(TOPSHP52);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHP52.svg,,repaired_pending_judge_rerun
TOPSHP53,"beacon top mark, yellow square board, diagonal",symbol,lights_daymarks_topmarks,TOPMAR,TOPSHP12;COLOUR6,"SY(TOPSHP53);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHP53.svg,,repaired_pending_judge_rerun
TOPSHP54,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,TOPMAR,TOPSHP12;COLOUR3,"SY(TOPSHP54);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHP54.svg,,repaired_pending_judge_rerun
TOPSHP55,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP12;COLPAT6;COLOUR11,"SY(TOPSHP55);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP55.svg,,repaired_pending_judge_rerun
TOPSHP58,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT1;COLOUR3,1","SY(TOPSHP58);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP58.svg,,repaired_pending_judge_rerun
TOPSHP61,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT2;COLOUR11,1","SY(TOPSHP61);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP61.svg,,repaired_pending_judge_rerun
TOPSHP62,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT2;COLOUR1,11","SY(TOPSHP62);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP62.svg,,repaired_pending_judge_rerun
TOPSHP63,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT6;COLOUR1,3,1","SY(TOPSHP63);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP63.svg,,repaired_pending_judge_rerun
TOPSHP64,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT6,4;COLOUR1,4,1","SY(TOPSHP64);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP64.svg,,repaired_pending_judge_rerun
TOPSHP65,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT2;COLOUR1,3","SY(TOPSHP65);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP65.svg,,repaired_pending_judge_rerun
TOPSHP67,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT6;COLOUR11,1","SY(TOPSHP67);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP67.svg,,repaired_pending_judge_rerun
TOPSHP69,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT6;COLOUR1,3","SY(TOPSHP69);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP69.svg,,repaired_pending_judge_rerun
TOPSHP70,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT6;COLOUR6,6","SY(TOPSHP70);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP70.svg,,repaired_pending_judge_rerun
TOPSHP71,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT6;COLOUR1,11","SY(TOPSHP71);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP71.svg,,repaired_pending_judge_rerun
TOPSHP72,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT6,4;COLOUR1,3,1","SY(TOPSHP72);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP72.svg,,repaired_pending_judge_rerun
TOPSHP73;TE('%s',TOPSHP73;TE('%s',symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT6,4;COLOUR1,2,1","SY(TOPSHP73;TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,False,assets/svg/triad_generated/TOPSHP73_TE_s.svg,,repaired_pending_judge_rerun
TOPSHP74,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT4;COLOUR3,1,1,3","SY(TOPSHP74);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP74.svg,,repaired_pending_judge_rerun
TOPSHP76,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT6,4;COLOUR1,1,3,1","SY(TOPSHP76);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP76.svg,,repaired_pending_judge_rerun
TOPSHP77,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT6,4;COLOUR1,1,2,1","SY(TOPSHP77);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP77.svg,,repaired_pending_judge_rerun
TOPSHP78,"beacon top mark, white-green square board, diagonal",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP12;COLPAT6,4;COLOUR1,1,6,1","SY(TOPSHP78);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP78.svg,,repaired_pending_judge_rerun
TOPSHP79,TOPSHP79,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP20;COLPAT6;COLOUR11,1","SY(TOPSHP79);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP79.svg,,repaired_pending_judge_rerun
TOPSHP80,TOPSHP80,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP20;COLPAT6;COLOUR3,1","SY(TOPSHP80);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP80.svg,,repaired_pending_judge_rerun
TOPSHP81;TE('%s',TOPSHP81;TE('%s',symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP20;COLPAT2;COLOUR11,2","SY(TOPSHP81;TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,False,assets/svg/triad_generated/TOPSHP81_TE_s.svg,,repaired_pending_judge_rerun
TOPSHP82,TOPSHP82,symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP20;COLOUR2,"SY(TOPSHP82);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP82.svg,,repaired_pending_judge_rerun
TOPSHP83,TOPSHP83,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP20;COLOUR1,2;COLPAT4","SY(TOPSHP83);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP83.svg,,repaired_pending_judge_rerun
TOPSHP84,TOPSHP84,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP20;COLPAT1;COLOUR11,1","SY(TOPSHP84);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP84.svg,,repaired_pending_judge_rerun
TOPSHP85,TOPSHP85,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP20;COLPAT1;COLOUR3,1","SY(TOPSHP85);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP85.svg,,repaired_pending_judge_rerun
TOPSHP87,TOPSHP87,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP20;COLPAT2;COLOUR1,3","SY(TOPSHP87);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP87.svg,,repaired_pending_judge_rerun
TOPSHP88,TOPSHP88,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP20;COLPAT2;COLOUR3,1","SY(TOPSHP88);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP88.svg,,repaired_pending_judge_rerun
TOPSHP89;TE('%s',TOPSHP89;TE('%s',symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP20;COLPAT2;COLOUR3,1,3","SY(TOPSHP89;TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,False,assets/svg/triad_generated/TOPSHP89_TE_s.svg,,repaired_pending_judge_rerun
TOPSHP90,TOPSHP90,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT5,2;COLOUR3,1,3","SY(TOPSHP90);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP90.svg,,repaired_pending_judge_rerun
TOPSHP91,TOPSHP91,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR3,1","SY(TOPSHP91);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP91.svg,,repaired_pending_judge_rerun
TOPSHP92,TOPSHP92,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR1,3","SY(TOPSHP92);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP92.svg,,repaired_pending_judge_rerun
TOPSHP93,TOPSHP93,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR1,4","SY(TOPSHP93);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP93.svg,,repaired_pending_judge_rerun
TOPSHP94,TOPSHP94,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR1,3,1","SY(TOPSHP94);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP94.svg,,repaired_pending_judge_rerun
TOPSHP95,TOPSHP95,symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP21;COLOUR1,"SY(TOPSHP95);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP95.svg,,repaired_pending_judge_rerun
TOPSHP96,TOPSHP96,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT5,2;COLOUR3,1,3,6","SY(TOPSHP96);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP96.svg,,repaired_pending_judge_rerun
TOPSHP97,TOPSHP97,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR6,2,6","SY(TOPSHP97);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP97.svg,,repaired_pending_judge_rerun
TOPSHP98,TOPSHP98,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR3,2","SY(TOPSHP98);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP98.svg,,repaired_pending_judge_rerun
TOPSHP99,TOPSHP99,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR1,2","SY(TOPSHP99);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHP99.svg,,repaired_pending_judge_rerun
TOPSHPA0,TOPSHPA0,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR3,2,3","SY(TOPSHPA0);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPA0.svg,,repaired_pending_judge_rerun
TOPSHPA1,TOPSHPA1,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR2,1,2","SY(TOPSHPA1);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPA1.svg,,repaired_pending_judge_rerun
TOPSHPA2,TOPSHPA2,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR3,4","SY(TOPSHPA2);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPA2.svg,,repaired_pending_judge_rerun
TOPSHPA3,TOPSHPA3,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR3,4,3","SY(TOPSHPA3);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPA3.svg,,repaired_pending_judge_rerun
TOPSHPA4,TOPSHPA4,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT6;COLOUR3,1","SY(TOPSHPA4);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPA4.svg,,repaired_pending_judge_rerun
TOPSHPA5,TOPSHPA5,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR1,2,1","SY(TOPSHPA5);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPA5.svg,,repaired_pending_judge_rerun
TOPSHPA6,TOPSHPA6,symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP21;COLOUR3,"SY(TOPSHPA6);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPA6.svg,,repaired_pending_judge_rerun
TOPSHPA7,TOPSHPA7,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR4,3,4","SY(TOPSHPA7);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPA7.svg,,repaired_pending_judge_rerun
TOPSHPA8,TOPSHPA8,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT2;COLOUR4,2","SY(TOPSHPA8);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPA8.svg,,repaired_pending_judge_rerun
TOPSHPA9,TOPSHPA9,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT1;COLOUR1,3","SY(TOPSHPA9);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPA9.svg,,repaired_pending_judge_rerun
TOPSHPB0,TOPSHPB0,symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP21;COLPAT1;COLOUR3,1","SY(TOPSHPB0);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPB0.svg,,repaired_pending_judge_rerun
TOPSHPD1,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP26;COLOUR11,"SY(TOPSHPD1);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPD1.svg,,repaired_pending_judge_rerun
TOPSHPD2,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP3;COLPAT6;COLOUR4,4","SY(TOPSHPD2);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPD2.svg,,repaired_pending_judge_rerun
TOPSHPD3,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP3;COLOUR3,"SY(TOPSHPD3);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPD3.svg,,repaired_pending_judge_rerun
TOPSHPD5,"beacon top mark, red/white/red boarded round board",symbol,ugly_attribute_edges,notmrk,catnmk2;fnctnm1,"SY(TOPSHPD5);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPD5.svg,,repaired_pending_judge_rerun
TOPSHPI1,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,TOPMAR,TOPSHP7;COLOUR6,"SY(TOPSHPI1);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPI1.svg,,repaired_pending_judge_rerun
TOPSHPI2,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP7;COLOUR2,"SY(TOPSHPI2);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPI2.svg,,repaired_pending_judge_rerun
TOPSHPI3,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,TOPMAR,"TOPSHP7;COLPAT3;COLOUR1,3","SY(TOPSHPI3);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPI3.svg,,repaired_pending_judge_rerun
TOPSHPJ1,TOPSHPJ1,symbol,lights_daymarks_topmarks,TOPMAR,TOPSHP17;COLOUR6,"SY(TOPSHPJ1);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPJ1.svg,,repaired_pending_judge_rerun
TOPSHPJ3,TOPSHPJ3,symbol,lights_daymarks_topmarks,TOPMAR,TOPSHP17;COLOUR1,"SY(TOPSHPJ3);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPJ3.svg,,repaired_pending_judge_rerun
TOPSHPP2,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,TOPMAR,TOPSHP8;COLOUR6,"SY(TOPSHPP2);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPP2.svg,,repaired_pending_judge_rerun
TOPSHPR1,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,TOPMAR,TOPSHP22;COLOUR2,"SY(TOPSHPR1);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPR1.svg,,repaired_pending_judge_rerun
TOPSHPS1,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP33;COLPAT6;COLOUR1,3,1","SY(TOPSHPS1);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPS1.svg,,repaired_pending_judge_rerun
TOPSHPT1,TOPSHPT1,symbol,lights_daymarks_topmarks,TOPMAR,TOPSHP6;COLOUR3,"SY(TOPSHPT1);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPT1.svg,,repaired_pending_judge_rerun
TOPSHPT2,TOPSHPT2,symbol,lights_daymarks_topmarks,TOPMAR,"TOPSHP6;COLPAT2;COLOUR3,1","SY(TOPSHPT2);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPT2.svg,,repaired_pending_judge_rerun
TOPSHPT3,TOPSHPT3,symbol,lights_daymarks_topmarks,TOPMAR,TOPSHP6;COLOUR2,"SY(TOPSHPT3);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPT3.svg,,repaired_pending_judge_rerun
TOPSHPT4,TOPSHPT4,symbol,lights_daymarks_topmarks,TOPMAR,"TOPSHP6;COLOUR2,1","SY(TOPSHPT4);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPT4.svg,,repaired_pending_judge_rerun
TOPSHPT5,TOPSHPT5,symbol,lights_daymarks_topmarks,TOPMAR,"TOPSHP6;COLOUR1,2","SY(TOPSHPT5);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPT5.svg,,repaired_pending_judge_rerun
TOPSHPT6,TOPSHPT6,symbol,lights_daymarks_topmarks,TOPMAR,"TOPSHP6;COLOUR11,2","SY(TOPSHPT6);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPT6.svg,,repaired_pending_judge_rerun
TOPSHPT7,TOPSHPT7,symbol,lights_daymarks_topmarks,TOPMAR,"TOPSHP6;COLOUR2,11","SY(TOPSHPT7);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPT7.svg,,repaired_pending_judge_rerun
TOPSHPT8;TE('%s',TOPSHPT8;TE('%s',symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP6;COLPAT2;COLOUR1,2,1","SY(TOPSHPT8;TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,False,assets/svg/triad_generated/TOPSHPT8_TE_s.svg,,repaired_pending_judge_rerun
TOPSHPU1,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,"TOPSHP24;COLPAT6;COLOUR4,4","SY(TOPSHPU1);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHPU1.svg,,repaired_pending_judge_rerun
TOPSHPU2,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,TOPMAR,"TOPSHP24;COLPAT3;COLOUR1,3","SY(TOPSHPU2);TX(OBJNAM,3,2,2,'1508',1,-1,CHBLK,26)",,False,False,True,assets/svg/triad_generated/TOPSHPU2.svg,,repaired_pending_judge_rerun
TOPSHQ06,TOPSHQ06,symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP6,"SY(TOPSHQ06);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ06.svg,,repaired_pending_judge_rerun
TOPSHQ07,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP7,"SY(TOPSHQ07);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ07.svg,,repaired_pending_judge_rerun
TOPSHQ08,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP8,"SY(TOPSHQ08);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ08.svg,,repaired_pending_judge_rerun
TOPSHQ15,TOPSHQ15,symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP15,"SY(TOPSHQ15);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ15.svg,,repaired_pending_judge_rerun
TOPSHQ16,TOPSHQ16,symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP16,"SY(TOPSHQ16);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ16.svg,,repaired_pending_judge_rerun
TOPSHQ17,TOPSHQ17,symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP17,"SY(TOPSHQ17);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ17.svg,,repaired_pending_judge_rerun
TOPSHQ18,TOPSHQ18,symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP18,"SY(TOPSHQ18);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ18.svg,,repaired_pending_judge_rerun
TOPSHQ19,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP19,"SY(TOPSHQ19);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ19.svg,,repaired_pending_judge_rerun
TOPSHQ20,TOPSHQ20,symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP20,"SY(TOPSHQ20);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ20.svg,,repaired_pending_judge_rerun
TOPSHQ21,TOPSHQ21,symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP21,"SY(TOPSHQ21);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ21.svg,,repaired_pending_judge_rerun
TOPSHQ22,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP22,"SY(TOPSHQ22);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ22.svg,,repaired_pending_judge_rerun
TOPSHQ23,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP23,"SY(TOPSHQ23);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ23.svg,,repaired_pending_judge_rerun
TOPSHQ24,"beacon top mark, red boarded square board, vertical",symbol,lights_daymarks_topmarks,DAYMAR,TOPSHP24,"SY(TOPSHQ24);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/TOPSHQ24.svg,,repaired_pending_judge_rerun
